"","Age.of.plant","species_code","pred_SD_mm","pred_SD_up","pred_SD_low","treatdate","pred_surv","pred_surv_low","pred_surv_high","species_code","Bite.probability","max_bite_diam_duiker_mm","duiker_sd","max_bite_diameter_kudu_mm","kudu_sd","mean_bite_diam_duiker_mm","duiker_mean_sd","mean_bite_diameter_kudu_mm","kudu_mean_sd","test","medianBiteTip","q95BiteTip","maxBiteTip","genus","rainclass"
"3.101",111,"vaceri",2.92508619326455,3.06072449825476,2.79545880163525,111,0.662813614752926,0.563368417628746,0.762258811877106,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.102",112,"vaceri",2.94994606324673,3.08607607746435,2.81982088504278,112,0.677975661073164,0.579351275440258,0.77660004670607,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.103",113,"vaceri",2.97501721354501,3.11175115342715,2.84429152091461,113,0.692771945628929,0.59503442792412,0.790509463333737,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.104",114,"vaceri",3.00030143979919,3.13775566083852,2.86886861268715,114,0.707182004550434,0.610404019732698,0.803959989368171,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.105",115,"vaceri",3.02580055290994,3.1640953844642,2.89355024849874,115,0.7211881959987,0.625448104921163,0.816928287076238,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.106",116,"vaceri",3.05151637916851,3.19077593700435,2.91833472364594,116,0.734775698149007,0.640156423288276,0.829394973009739,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.107",117,"vaceri",3.07745076038754,3.21780273921455,2.94322056078601,117,0.747932471359805,0.654520208062022,0.841344734657587,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.108",118,"vaceri",3.10360555403292,3.24518100273143,2.96820652743762,118,0.760649188013588,0.668532026728001,0.852766349299175,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.109",119,"vaceri",3.1299826333569,3.27291571597933,2.99329165040365,119,0.772919133945795,0.682185653940188,0.863652613951401,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.110",120,"vaceri",3.15658388753222,3.30101163344621,3.01847522682788,120,0.784738085646991,0.695475973416774,0.874000197877209,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.111",121,"vaceri",3.18341122178739,3.32947326851701,3.0437568316972,121,0.796104167541886,0.708398904458584,0.883809430625189,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.112",122,"vaceri",3.21046655754319,3.35830488994627,3.06913632170787,122,0.807017693630793,0.720951348124813,0.893084039136773,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.113",123,"vaceri",3.23775183255028,3.38751052194356,3.09461383552195,123,0.817480997643443,0.733131148022588,0.901830847264299,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.114",124,"vaceri",3.26526900102795,3.41709394774251,3.12018979054347,124,0.827498255622349,0.744937060970981,0.910059450273718,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.115",125,"vaceri",3.29302003380412,3.44705871643039,3.14586487643726,125,0.83707530454474,0.756368733355564,0.917781875733916,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.116",126,"vaceri",3.32100691845647,3.47740815273536,3.17164004569327,126,0.846219460229751,0.767426679685106,0.925012240774397,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.117",127,"vaceri",3.34923165945482,3.50814536940582,3.19751650160222,127,0.854939337381024,0.778112260609711,0.931766414152337,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.118",128,"vaceri",3.37769627830468,3.53927328177184,3.22349568405233,128,0.86324467420208,0.788427658394404,0.938061690009756,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.119",129,"vaceri",3.40640281369201,3.57079462405374,3.24957925358246,129,0.871146163608391,0.798375848519515,0.943916478697267,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.120",130,"vaceri",3.43535332162928,3.60271196697554,3.27576907413355,130,0.878655292658721,0.807960566672035,0.949350018645407,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.121",131,"vaceri",3.4645498756027,3.63502773625122,3.30206719493079,131,0.885784191449165,0.817186270886791,0.954382112011539,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.122",132,"vaceri",3.49399456672072,3.667744231535,3.32847583190518,132,0.892545492363823,0.82605809898963,0.959032885738016,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.123",133,"vaceri",3.52368950386381,3.70086364546207,3.35499734902818,133,0.898952200261164,0.834581821790636,0.963322578731693,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.124",134,"vaceri",3.55363681383551,3.73438808244858,3.38163423989046,134,0.905017573897765,0.842763792682268,0.967271355113262,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.125",135,"vaceri",3.58383864151473,3.76831957696802,3.40838910980801,135,0.910755018652224,0.850610894426627,0.970899142877821,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.126",136,"vaceri",3.61429715000939,3.80266011107063,3.43526465868865,136,0.916177990411262,0.858130483980123,0.974225496842401,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.127",137,"vaceri",3.64501452081135,3.83741163096241,3.46226366484262,137,0.921299910315667,0.865330336215415,0.977269484415919,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.128",138,"vaceri",3.67599295395263,3.87257606250752,3.48938896987337,138,0.926134089933443,0.872218587371434,0.980049592495453,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.129",139,"vaceri",3.707234668163,3.90815532556209,3.51664346474074,139,0.930693666328204,0.878803679003464,0.982583653652943,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.130",140,"vaceri",3.73874190102888,3.94415134708597,3.54403007704977,140,0.934991546419212,0.885094303126114,0.98488878971231,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.131",141,"vaceri",3.77051690915361,3.98056607301343,3.57155175958445,141,0.939040359982045,0.891099349150514,0.986981370813576,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.132",142,"vaceri",3.80256196831904,4.01740147889184,3.59921148007714,142,0.942852420612081,0.896827853119768,0.988876988104394,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.133",143,"vaceri",3.83487937364859,4.05465957932066,3.62701221218166,143,0.946439693963669,0.902288949648658,0.990590438278681,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.134",144,"vaceri",3.86747143977155,4.09234243624088,3.65495692759966,144,0.949813772582703,0.907491826878797,0.992135718286609,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.135",145,"vaceri",3.90034050098893,4.1304521661386,3.68304858929678,145,0.952985856666557,0.912445684671551,0.993526028661564,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.136",146,"vaceri",3.93348891144059,4.1689909462355,3.71129014573592,146,0.955966740110437,0.917159696180123,0.99477378404075,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.137",147,"vaceri",3.96691904527388,4.20796101974481,3.73968452604891,147,0.958766801230779,0.921642972870144,0.995890629591414,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.138",148,"vaceri",4.00063329681369,4.24736470027408,3.76823463606542,148,0.961395997592626,0.925904532995598,0.996887462189654,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.139",149,"vaceri",4.0346340807339,4.28720437545645,3.79694335511736,149,0.963863864407067,0.929953273483926,0.997774455330208,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.140",150,"vaceri",4.06892383223034,4.32748250989069,3.82581353353875,150,0.9661795160057,0.933797945140326,0.998561086871073,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.141",151,"vaceri",4.10350500719522,4.36820164746707,3.85484799078365,151,0.968351649940322,0.937447131046134,0.999256168834509,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.142",152,"vaceri",4.138380082393,4.40936441315257,3.88404951408912,152,0.970388553297014,0.940909227998989,0.999867878595039,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.143",153,"vaceri",4.1735515556378,4.45097351430378,3.91342085761463,153,0.972298110853536,0.944192430822368,1.0004037908847,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.144",154,"vaceri",4.20902194597228,4.49303174157099,3.94296474199443,154,0.974087814747175,0.947304719358307,1.00087091013604,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.145",155,"vaceri",4.24479379384806,4.53554196945173,3.9726838542449,155,0.975764775356386,0.950253847948724,1.00127570276405,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.146",156,"vaceri",4.2808696613077,4.5785071565463,4.00258084797412,156,0.977335733133538,0.953047337206993,1.00162412906008,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.147",157,"vaceri",4.31725213216815,4.62193034556303,4.03265834384614,157,0.978807071157662,0.955692467881455,1.00192167443387,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.148",158,"vaceri",4.35394381220586,4.66581466311566,4.06291893025751,158,0.980184828205201,0.95819627661573,1.00217337979467,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.149",159,"vaceri",4.39094732934337,4.71016331935054,4.09336516418843,159,0.981474712163486,0.960565553416327,1.00238387091065,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.150",160,"vaceri",4.42826533383754,4.75497960743699,4.12399957219525,160,0.982682113635833,0.962806840645599,1.00255738662607,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.151",161,"vaceri",4.46590049846936,4.80026690294986,4.15482465151527,161,0.98381211960913,0.964926433367088,1.00269780585117,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.152",162,"vaceri",4.50385551873541,4.84602866316979,4.18584287125846,162,0.984869527074457,0.966930380880212,1.0028086732687,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.153",163,"vaceri",4.54213311304087,4.89226842632303,4.21705667366424,163,0.985858856508843,0.968824489291909,1.00289322372578,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.154",164,"vaceri",4.58073602289425,4.93898981077971,4.24846847540438,164,0.986784365141955,0.970614324983707,1.0029544053002,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.155",165,"vaceri",4.61966701310372,4.98619651422685,4.28008066891599,165,0.987650059945268,0.972305218843766,1.00299490104677,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.156",166,"vaceri",4.65892887197515,5.03389231282954,4.31189562375103,166,0.988459710293476,0.973902271144294,1.00301714944266,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.157",167,"vaceri",4.6985244115118,5.08208106039204,4.34391568793068,167,0.989216860258494,0.975410356955415,1.00302336356157,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.158",168,"vaceri",4.73845646761574,5.13076668752835,4.37614318929511,168,0.989924840505683,0.976834131996808,1.00301554901456,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.159",169,"vaceri",4.77872790029092,5.17995320085013,4.40858043684081,169,0.990586779769905,0.978178038838235,1.00299552070158,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.160",170,"vaceri",4.81934159384805,5.22964468217864,4.44122972203878,170,0.991205615895927,0.979446313369338,1.00296491842252,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.161",171,"vaceri",4.86030045711117,5.27984528778576,4.47409332012866,171,0.991784106433562,0.980642991467772,1.00292522139935,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.162",172,"vaceri",4.90160742362598,5.33055924766847,4.5071734913844,172,0.992324838782938,0.981771915802847,1.00287776176303,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.163",173,"vaceri",4.94326545186994,5.38179086485982,4.54047248234857,173,0.992830239889485,0.982836742719354,1.00282373705962,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.164",174,"vaceri",4.98527752546417,5.43354451477898,4.57399252703262,174,0.993302585491758,0.983840949153166,1.00276422183035,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.165",175,"vaceri",5.02764665338713,5.48582464462209,4.60773584808162,175,0.993744008928093,0.98478783953653,1.00270017831966,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.166",176,"vaceri",5.07037587019016,5.53863577279509,4.64170465790218,176,0.994156509510497,0.985680552656736,1.00263246636426,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.167",177,"vaceri",5.11346823621477,5.59198248838924,4.67590115975295,177,0.994541960476025,0.986522068437096,1.00256185251495,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.168",178,"vaceri",5.15692683781189,5.64586945069965,4.71032754879746,178,0.994902116527466,0.987315214613884,1.00248901844105,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.169",179,"vaceri",5.20075478756285,5.70030138878688,4.74498601311923,179,0.995238620976244,0.988062673287149,1.00241456866534,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.170",180,"vaceri",5.24495522450235,5.75528310108118,4.77987873469971,180,0.995553012501351,0.988766987327117,1.00233903767558,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.171",181,"vaceri",5.2895313143433,5.81081945502895,4.81500789035941,181,0.995846731538698,0.989430566621303,1.00226289645609,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.172",182,"vaceri",5.33448624970351,5.86691538678075,4.85037565266308,182,0.996121126315668,0.990055694150461,1.00218655848087,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.173",183,"vaceri",5.37982325033437,5.92357590091996,4.88598419078978,183,0.996377458545845,0.99064453188417,1.00211038520752,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.174",184,"vaceri",5.42554556335146,5.98080607023118,4.92183567136877,184,0.996616908798971,0.9911991264892,1.00203469110874,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.175",185,"vaceri",5.47165646346712,6.03861103550746,4.95793225928246,185,0.99684058156105,0.991721414845868,1.00195974827623,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.176",186,"vaceri",5.51815925322496,6.09699600539509,4.99427611843729,186,0.997049509999403,0.992213229369365,1.00188579062944,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.177",187,"vaceri",5.56505726323643,6.15596625627504,5.03086941250395,187,0.997244660447149,0.992676303134599,1.0018130177597,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.178",188,"vaceri",5.61235385241934,6.21552713217977,5.06771430562797,188,0.9974269366213,0.99311227480445,1.00174159843815,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.179",189,"vaceri",5.66005240823845,6.27568404474438,5.10481296311193,189,0.997597183588222,0.993522693362447,1.001671673814,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.180",190,"vaceri",5.70815634694806,6.33644247319087,5.1421675520705,190,0.997756191489833,0.993909022651888,1.00160336032778,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.181",191,"vaceri",5.75666911383672,6.39780796434444,5.1797802420594,191,0.9979046990434,0.994272645724199,1.0015367523626,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.182",192,"vaceri",5.80559418347396,6.45978613268075,5.21765320567966,192,0.998043396827359,0.994614869000062,1.00147192465466,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.183",193,"vaceri",5.85493505995917,6.52238266040291,5.255788619158,193,0.998172930365036,0.994936926247345,1.00140893448273,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.184",194,"vaceri",5.90469527717255,6.5856032975474,5.29418866290479,194,0.998293903017704,0.995239982380374,1.00134782365504,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.185",195,"vaceri",5.95487839902821,6.64945386211755,5.33285552205038,195,0.998406878697848,0.995525137085424,1.00128862031027,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.186",196,"vaceri",6.00548801972944,6.71394024024396,5.37179138696107,196,0.998512384413037,0.995793428277563,1.00123134054851,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.187",197,"vaceri",6.05652776402613,6.77906838637065,5.41099845373559,197,0.998610912650313,0.996045835394246,1.00117598990638,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.188",198,"vaceri",6.10800128747438,6.84484432346606,5.45047892468313,198,0.998702923610484,0.996283282531131,1.00112256468984,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.189",199,"vaceri",6.1599122766983,6.91127414325814,5.49023500878385,199,0.998788847301275,0.996506641425741,1.00107105317681,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.190",200,"vaceri",6.21226444965408,6.97836400649261,5.53026892213276,200,0.99886908549779,0.996716734294596,1.00102143670098,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.191",201,"vaceri",6.26506155589626,7.04612014321353,5.57058288836785,201,0.99894401357831,0.996914336529463,1.00097369062716,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.192",202,"vaceri",6.31830737684628,7.11454885306556,5.61117913908325,202,0.999013982243017,0.997100179258344,1.00092778522769,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.193",203,"vaceri",6.37200572606331,7.18365650561705,5.65205991422833,203,0.99907931912281,0.997274951776738,1.00088368646888,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
"3.194",204,"vaceri",6.42616044951741,7.25344954070335,5.69322746249331,204,0.999140330284979,0.997439303854675,1.00084135671528,"vaceri",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"er",1.09,1.654,1.95,"Vachellia","low"
